tripID,startTime,endTime,startStationID,endStationID,start_lat,start_lng,end_lat,end_lng,stationID,type,latitude,longitude,time
70EB1AB1361A7AD1,2023-09-01 07:51:52,2023-09-01 07:57:32,M32073,M32038,42.368952,-71.109988,42.369239,-71.11687,,,,,
68F19C03D392DB83,2023-09-01 07:51:53,2023-09-01 07:55:45,M32026,M32009,42.370803,-71.104412,42.363465,-71.100573,,,,,
3EA8ED902C9A4C34,2023-09-01 07:52:09,2023-09-01 08:05:31,M32022,A32005,42.357219,-71.113872,42.361546,-71.137762,,,,,
A2BF8F32D134B27E,2023-09-01 07:52:41,2023-09-01 08:03:30,M32052,M32056,42.371197,-71.097599,42.39121,-71.122608,,,,,
708E65178CFDD476,2023-09-01 07:52:51,2023-09-01 08:01:10,S32003,M32011,42.378754,-71.107072,42.36507,-71.1031,,,,,
2E9CFDEC2856EE20,2023-09-01 07:53:22,2023-09-01 07:57:17,M32078,M32019,42.36642,-71.088542,42.367074,-71.076793,,,,,
5178302CFA659268,2023-09-01 07:53:34,2023-09-01 08:01:33,M32041,M32071,42.359573,-71.101295,42.360859,-71.085519,,,,,
EEEBA168D5702023,2023-09-01 07:54:25,2023-09-01 08:10:08,M32049,S32020,42.371977,-71.072005,42.390446,-71.108566,,,,,
62AD69EEDBFFB751,2023-09-01 07:54:28,2023-09-01 08:06:25,S32016,M32062,42.395172,-71.098506,42.374267,-71.100265,,,,,
C56CC059E33F71C3,2023-09-01 07:54:36,2023-09-01 08:22:24,K32003,M32002,42.332744,-71.116267,42.366277,-71.09169,,,,,
F63C6C3D27A506F2,2023-09-01 07:55:10,2023-09-01 08:06:09,B32005,M32003,42.343666,-71.085824,42.362242,-71.083111,,,,,
BE0B31C811473E41,2023-09-01 07:55:19,2023-09-01 08:08:42,B32058,M32037,42.347345,-71.100168,42.3625,-71.08822,,,,,
FD0EBB25377B5483,2023-09-01 07:55:26,2023-09-01 08:02:43,S32010,M32033,42.406302,-71.132446,42.396105,-71.139459,,,,,
975D300722B5E78F,2023-09-01 07:55:26,2023-09-01 08:01:27,M32012,M32018,42.366426,-71.105495,42.373268,-71.118579,,,,,
54877F826D1A81F0,2023-09-01 07:55:29,2023-09-01 08:01:47,M32081,M32082,42.37308,-71.086342,42.363045,-71.082871,,,,,
AB68C2F8A84D156D,2023-09-01 07:55:44,2023-09-01 08:03:56,M32062,M32005,42.374267,-71.100265,42.362131,-71.091156,,,,,
1CF6B61372D30A31,2023-09-01 07:55:57,2023-09-01 08:05:51,M32063,A32006,42.368605,-71.099302,42.364263,-71.118276,,,,,
FD5032EA6F4CE24A,2023-09-01 07:56:13,2023-09-01 08:20:24,L32004,M32059,42.409942,-71.140093,42.363693,-71.087567,,,,,
3DD141A93C17B5D2,2023-09-01 07:56:18,2023-09-01 08:16:11,C32060,M32047,42.342549,-71.074214,42.357753,-71.103934,,,,,
AA43F8E0902C2500,2023-09-01 07:57:05,2023-09-01 08:03:58,K32007,M32042,42.346197,-71.107287,42.355601,-71.103945,,,,,
5439C0137ED5F154,2023-09-01 07:57:50,2023-09-01 08:06:11,A32006,M32023,42.364263,-71.118276,42.377945,-71.116865,,,,,
1A452C2886966BF9,2023-09-01 07:58:40,2023-09-01 08:02:23,M32006,M32072,42.3581,-71.093198,42.363004,-71.08974,,,,,
49AAD79E59E0299A,2023-09-01 07:58:42,2023-09-01 08:06:05,M32019,M32004,42.367074,-71.076793,42.362428,-71.084955,,,,,
9A3A34D7D47E96AD,2023-09-01 07:59:02,2023-09-01 08:09:19,M32085,A32006,42.363565,-71.100442,42.364263,-71.118276,,,,,
6D3E8A38FC8B9236,2023-09-01 07:59:07,2023-09-01 08:05:43,M32076,M32072,42.357662,-71.108413,42.363004,-71.08974,,,,,
B53FCF44185C431B,2023-09-01 07:59:12,2023-09-01 08:22:41,M32030,M32046,42.36178,-71.1081,42.395588,-71.142606,,,,,
DEF3584E4B487C71,2023-09-01 07:59:42,2023-09-01 08:05:32,M32012,A32011,42.366426,-71.105495,42.363713,-71.124598,,,,,
7F5A4016D5DBB40C,2023-09-01 07:59:49,2023-09-01 08:13:53,L32006,M32029,42.414202,-71.150519,42.387995,-71.119084,,,,,
6CCCD965B2E5689B,2023-09-01 07:59:57,2023-09-01 08:06:36,M32041,M32071,42.359573,-71.101295,42.360859,-71.085519,,,,,
4A4AB877A4F98502,2023-09-01 07:59:57,2023-09-01 08:08:43,M32063,A32006,42.368605,-71.099302,42.364263,-71.118276,,,,,
E37A57752F7578F6,2023-09-01 08:00:02,2023-09-01 08:11:14,M32063,B32020,42.368605,-71.099302,42.345733,-71.100694,,,,,
DB601056350C67CB,2023-09-01 08:00:04,2023-09-01 08:04:39,S32037,M32029,42.388316,-71.110682,42.387995,-71.119084,,,,,
A426BFFB68640F40,2023-09-01 08:00:15,2023-09-01 08:29:11,M32029,A32012,42.387995,-71.119084,42.352261,-71.123831,,,,,
9BC38320BD99E6EA,2023-09-01 08:00:31,2023-09-01 08:12:02,M32020,M32085,42.379011,-71.119945,42.363565,-71.100442,,,,,
A634F4F3ED355926,2023-09-01 08:00:33,2023-09-01 08:06:49,A32025,M32035,42.365673,-71.064263,42.366447,-71.076546,,,,,
57C7E136ACF63F63,2023-09-01 08:01:04,2023-09-01 08:18:57,M32052,D32048,42.371197,-71.097599,42.348545,-71.065592,,,,,
622BEDFBD9898F3C,2023-09-01 08:01:13,2023-09-01 08:13:10,M32060,M32017,42.380788,-71.154129,42.373329,-71.120986,,,,,
ABC9CF4BD3554D36,2023-09-01 08:01:13,2023-09-01 08:12:40,D32032,M32037,42.349496,-71.100576,42.3625,-71.08822,,,,,
70617D7B1A8FC080,2023-09-01 08:01:20,2023-09-01 08:19:29,M32086,B32016,42.371977,-71.075858,42.350827,-71.089811,,,,,
65110AD088A4CB0B,2023-09-01 08:01:28,2023-09-01 08:19:40,M32086,B32016,42.371977,-71.075858,42.350827,-71.089811,,,,,
CCEFA7CFEAD3CFF9,2023-09-01 08:01:33,2023-09-01 08:18:31,B32012,M32032,42.341814,-71.090179,42.36356,-71.082168,,,,,
B3E38A7E330B395D,2023-09-01 08:01:43,2023-09-01 08:13:19,A32025,M32078,42.365673,-71.064263,42.36642,-71.088542,,,,,
E86C22B4CCB6EAF6,2023-09-01 08:01:48,2023-09-01 08:14:09,S32019,M32023,42.396387,-71.120113,42.377945,-71.116865,,,,,
57017C3270141B1C,2023-09-01 08:01:49,2023-09-01 08:14:31,M32009,M32022,42.363465,-71.100573,42.357219,-71.113872,,,,,
28649170347B6752,2023-09-01 08:02:09,2023-09-01 08:27:53,M32062,C32057,42.374267,-71.100265,42.345216,-71.06384,,,,,
ACBCDF8E5D351E80,2023-09-01 08:02:35,2023-09-01 08:19:07,D32047,M32019,42.351597,-71.075617,42.367074,-71.076793,,,,,
A8EE8C30A3528B61,2023-09-01 08:03:01,2023-09-01 08:12:34,S32006,M32084,42.396969,-71.123024,42.395222,-71.144219,,,,,
4A92F62C16FC8E31,2023-09-01 08:03:22,2023-09-01 08:17:12,M32030,M32032,42.36178,-71.1081,42.36356,-71.082168,,,,,
A6CAF3CEA98CA179,2023-09-01 08:03:30,2023-09-01 08:23:03,M32054,M32006,42.375002,-71.148716,42.3581,-71.093198,,,,,
308DFA855AB60096,2023-09-01 08:03:36,2023-09-01 08:10:41,M32063,A32006,42.368605,-71.099302,42.364263,-71.118276,,,,,
493D5412FBC4DBF1,2023-09-01 08:03:45,2023-09-01 08:15:12,B32062,M32005,42.339202,-71.090511,42.362131,-71.091156,,,,,
98218943479762BC,2023-09-01 08:04:17,2023-09-01 08:11:54,M32022,M32040,42.357219,-71.113872,42.362648,-71.100061,,,,,
A2D3A772B9D9B6AD,2023-09-01 08:04:56,2023-09-01 08:10:29,M32047,M32037,42.357753,-71.103934,42.3625,-71.08822,,,,,
ECC3414D94F797F8,2023-09-01 08:05:07,2023-09-01 08:18:02,M32018,M32048,42.373268,-71.118579,42.365445,-71.082771,,,,,
F26580020E6F8785,2023-09-01 08:05:12,2023-09-01 08:31:31,B32005,M32026,42.343666,-71.085824,42.370803,-71.104412,,,,,
5D05057ADFB6B9AA,2023-09-01 08:05:24,2023-09-01 08:08:11,M32042,M32041,42.355601,-71.103945,42.359573,-71.101295,,,,,
111EA61449972CC6,2023-09-01 08:05:31,2023-09-01 08:13:38,S32034,M32012,42.379273,-71.103419,42.366426,-71.105495,,,,,
8297BD59BBCFB144,2023-09-01 08:05:35,2023-09-01 08:15:59,B32018,M32080,42.347406,-71.086784,42.362902,-71.091567,,,,,
425B557114FE9617,2023-09-01 08:05:37,2023-09-01 08:14:45,M32041,M32071,42.359573,-71.101295,42.360859,-71.085519,,,,,
A701674596798EF4,2023-09-01 08:05:56,2023-09-01 08:12:00,M32071,M32040,42.360859,-71.085519,42.362648,-71.100061,,,,,
9A94F33B907550FD,2023-09-01 08:05:56,2023-09-01 08:23:16,M32068,M32046,42.382944,-71.124498,42.395588,-71.142606,,,,,
41A1BA38018A176A,2023-09-01 08:06:03,2023-09-01 08:17:56,M32031,M32020,42.388966,-71.132788,42.379011,-71.119945,,,,,
30F64C53A2E25EC7,2023-09-01 08:06:04,2023-09-01 08:22:11,M32065,D32043,42.369553,-71.08579,42.349426,-71.0621,,,,,
6B8CA230C4821BDF,2023-09-01 08:06:10,2023-09-01 08:26:08,M32003,B32062,42.362242,-71.083111,42.339202,-71.090511,,,,,
B19B44F535049ECC,2023-09-01 08:06:28,2023-09-01 08:29:25,M32031,B32016,42.388966,-71.132788,42.350827,-71.089811,,,,,
387675377F575ED2,2023-09-01 08:06:34,2023-09-01 08:33:42,M32065,W32007,42.369553,-71.08579,42.36762,-71.156566,,,,,
BFAAB4EB5E2E9EFD,2023-09-01 08:06:45,2023-09-01 08:18:08,D32050,M32085,42.364356,-71.069594,42.363565,-71.100442,,,,,
4416D263DEFB4A51,2023-09-01 08:06:49,2023-09-01 08:21:00,S32004,M32011,42.383639,-71.108537,42.36507,-71.1031,,,,,
F03A8A5FA42BEEA9,2023-09-01 08:07:27,2023-09-01 08:13:17,M32012,M32018,42.366426,-71.105495,42.373268,-71.118579,,,,,
FC78925B1FB96EF0,2023-09-01 08:07:36,2023-09-01 08:11:46,M32011,M32076,42.36507,-71.1031,42.357662,-71.108413,,,,,
511496DFC4C4C64F,2023-09-01 08:07:38,2023-09-01 08:14:59,M32076,M32006,42.357662,-71.108413,42.3581,-71.093198,,,,,
B57356E48FE615B5,2023-09-01 08:07:44,2023-09-01 08:36:37,A32009,M32018,42.341332,-71.076847,42.373268,-71.118579,,,,,
D0BA09134108DBBD,2023-09-01 08:07:52,2023-09-01 08:20:56,B32018,M32080,42.347406,-71.086784,42.362902,-71.091567,,,,,
637E029F6BBDC2AD,2023-09-01 08:07:53,2023-09-01 08:13:42,M32038,A32011,42.369239,-71.11687,42.363713,-71.124598,,,,,
85D064CC8692DEA5,2023-09-01 08:07:59,2023-09-01 08:30:35,M32058,M32040,42.3936,-71.143941,42.362648,-71.100061,,,,,
19649CF1242BA1DE,2023-09-01 08:08:14,2023-09-01 08:36:57,M32044,M32041,42.381651,-71.13427,42.359573,-71.101295,,,,,
E297AF6B0B7E8474,2023-09-01 08:08:34,2023-09-01 08:19:59,M32041,M32018,42.359573,-71.101295,42.373268,-71.118579,,,,,
F1C4764D65F577D4,2023-09-01 08:08:36,2023-09-01 08:21:23,K32001,M32076,42.341598,-71.123338,42.357662,-71.108413,,,,,
6BC5C6CF89BE2C65,2023-09-01 08:09:00,2023-09-01 08:19:21,M32014,M32020,42.366621,-71.114214,42.379011,-71.119945,,,,,
A7D82D5ABEDB5872,2023-09-01 08:09:03,2023-09-01 08:27:17,M32061,D32039,42.361358,-71.096703,42.374125,-71.054812,,,,,
E0B6E1F65DF1B8E7,2023-09-01 08:09:40,2023-09-01 08:11:58,M32048,M32078,42.365445,-71.082771,42.36642,-71.088542,,,,,
2836B73B297E282D,2023-09-01 08:09:41,2023-09-01 08:13:35,M32006,M32070,42.3581,-71.093198,42.360542,-71.086698,,,,,
291F831EF1F529AF,2023-09-01 08:09:42,2023-09-01 08:21:54,A32025,M32027,42.365673,-71.064263,42.366088,-71.086336,,,,,
DD0221751248AE39,2023-09-01 08:10:00,2023-09-01 08:30:41,M32061,B32017,42.361358,-71.096703,42.329843,-71.083866,,,,,
A4AE389C0CFECF4A,2023-09-01 08:10:02,2023-09-01 08:17:00,B32016,M32037,42.350827,-71.089811,42.3625,-71.08822,,,,,
4D966EE82009EB4B,2023-09-01 08:10:10,2023-09-01 08:33:40,M32083,C32061,42.369036,-71.08631,42.336648,-71.068945,,,,,
F7D1E2E8578A0F78,2023-09-01 08:10:26,2023-09-01 08:17:29,M32086,D32050,42.371977,-71.075858,42.364356,-71.069594,,,,,
5E067570F2914E3A,2023-09-01 08:10:29,2023-09-01 08:31:41,M32065,D32039,42.369553,-71.08579,42.374125,-71.054812,,,,,
4A14F2896BFD6DC0,2023-09-01 08:10:52,2023-09-01 08:18:13,M32086,M32078,42.371977,-71.075858,42.36642,-71.088542,,,,,
27958F2B6AA50CB6,2023-09-01 08:10:53,2023-09-01 08:29:25,M32065,D32050,42.369553,-71.08579,42.364356,-71.069594,,,,,
947C40091322E20B,2023-09-01 08:10:56,2023-09-01 08:30:02,S32035,M32042,42.380323,-71.108786,42.355601,-71.103945,,,,,
CFEBB88B40AD6488,2023-09-01 08:11:03,2023-09-01 08:31:37,M32065,D32039,42.369553,-71.08579,42.374125,-71.054812,,,,,
38584F040DF4F878,2023-09-01 08:11:10,2023-09-01 08:22:21,M32018,M32029,42.373268,-71.118579,42.387995,-71.119084,,,,,
0A62E629E245DBDC,2023-09-01 08:11:18,2023-09-01 08:19:24,S32035,M32002,42.380323,-71.108786,42.366277,-71.09169,,,,,
00804DA0527D496C,2023-09-01 08:11:23,2023-09-01 08:37:56,M32061,D32023,42.361358,-71.096703,42.378338,-71.048927,,,,,
DF9DE01F53C98C85,2023-09-01 08:11:24,2023-09-01 08:24:16,M32013,M32003,42.373379,-71.111075,42.362242,-71.083111,,,,,
9812141A27C5E5F6,2023-09-01 08:11:27,2023-09-01 08:20:00,L32002,M32084,42.409354,-71.149065,42.395222,-71.144219,,,,,
AA869FF47CC8EB02,2023-09-01 08:11:28,2023-09-01 08:22:17,M32086,A32046,42.371977,-71.075858,42.365301,-71.060922,,,,,
C2F90CEDA5C61E6D,2023-09-01 08:11:32,2023-09-01 08:19:58,M32014,M32016,42.366621,-71.114214,42.372217,-71.121881,,,,,
272722B233F477F4,2023-09-01 08:11:37,2023-09-01 08:24:59,M32006,C32004,42.3581,-71.093198,42.340814,-71.08162,,,,,
B45C29656960C33F,2023-09-01 08:11:41,2023-09-01 08:22:42,M32006,B32034,42.3581,-71.093198,42.344651,-71.097325,,,,,
E16636047FFDEE8E,2023-09-01 08:11:43,2023-09-01 08:25:21,M32062,S32016,42.374267,-71.100265,42.395172,-71.098506,,,,,
38F13B999A7C9E81,2023-09-01 08:11:43,2023-09-01 08:27:56,M32018,M32059,42.373268,-71.118579,42.363693,-71.087567,,,,,
53930778C5328443,2023-09-01 08:11:51,2023-09-01 08:37:54,M32061,D32023,42.361358,-71.096703,42.378338,-71.048927,,,,,
66DB90D4313310C1,2023-09-01 08:11:58,2023-09-01 08:28:02,M32006,B32008,42.3581,-71.093198,42.35892,-71.057629,,,,,
B856DD991B2FBC0E,2023-09-01 08:12:26,2023-09-01 08:27:02,A32025,M32080,42.365673,-71.064263,42.362902,-71.091567,,,,,
E522737CC405CEEC,2023-09-01 08:12:31,2023-09-01 08:20:52,M32013,M32080,42.373379,-71.111075,42.362902,-71.091567,,,,,
0157BA962BDAEB4F,2023-09-01 08:12:34,2023-09-01 08:35:25,M32084,M32055,42.395222,-71.144219,42.365994,-71.095222,,,,,
E7F556D0633671E7,2023-09-01 08:13:16,2023-09-01 08:27:50,M32062,D32000,42.374267,-71.100265,42.361257,-71.065287,,,,,
E687C0A21AE13C2F,2023-09-01 08:13:19,2023-09-01 08:24:55,M32006,C32004,42.3581,-71.093198,42.340814,-71.08162,,,,,
08E334B56C9AD2E8,2023-09-01 08:13:38,2023-09-01 08:16:44,M32006,M32005,42.3581,-71.093198,42.362131,-71.091156,,,,,
79E6958A91F57B7D,2023-09-01 08:13:47,2023-09-01 08:24:47,M32011,M32043,42.36507,-71.1031,42.374786,-71.133202,,,,,
4136F7E87FB4C4AB,2023-09-01 08:14:06,2023-09-01 08:19:48,D32016,M32070,42.360793,-71.07119,42.360542,-71.086698,,,,,
FC3D6DCC81F8CD31,2023-09-01 08:14:12,2023-09-01 08:16:15,M32061,M32085,42.361358,-71.096703,42.363565,-71.100442,,,,,
3F47738203741F45,2023-09-01 08:14:17,2023-09-01 08:22:32,M32041,M32071,42.359573,-71.101295,42.360859,-71.085519,,,,,
F816122AF7955F75,2023-09-01 08:14:36,2023-09-01 08:30:33,S32004,M32061,42.383639,-71.108537,42.361358,-71.096703,,,,,
861689410329A86B,2023-09-01 08:14:40,2023-09-01 08:32:32,A32004,M32037,42.338629,-71.1065,42.3625,-71.08822,,,,,
E2024F480E18BA8E,2023-09-01 08:14:43,2023-09-01 08:36:54,M32062,D32012,42.374267,-71.100265,42.355854,-71.054597,,,,,
6979528781219343,2023-09-01 08:14:47,2023-09-01 08:25:13,K32006,M32006,42.351547,-71.121262,42.3581,-71.093198,,,,,
3EC0150B2E65D614,2023-09-01 08:14:56,2023-09-01 08:21:40,M32041,M32072,42.359573,-71.101295,42.363004,-71.08974,,,,,
FBEADABFC544B08A,2023-09-01 08:15:11,2023-09-01 08:20:00,M32047,M32011,42.357753,-71.103934,42.36507,-71.1031,,,,,
3A5C33C5950ED3E3,2023-09-01 08:15:21,2023-09-01 08:18:09,M32027,M32059,42.366088,-71.086336,42.363693,-71.087567,,,,,
C9973CFC3979A879,2023-09-01 08:15:24,2023-09-01 08:27:54,M32073,M32071,42.368952,-71.109988,42.360859,-71.085519,,,,,
6688D408D7E964A4,2023-09-01 08:15:32,2023-09-01 08:28:05,D32022,M32027,42.365908,-71.064467,42.366088,-71.086336,,,,,
ADD10CE92F9464A1,2023-09-01 08:15:40,2023-09-01 08:18:48,M32066,M32046,42.397908,-71.147971,42.395588,-71.142606,,,,,
109AFA74E8BFE184,2023-09-01 08:15:45,2023-09-01 08:34:57,M32057,M32037,42.385368,-71.137757,42.3625,-71.08822,,,,,
7B61A4B55C26FE8E,2023-09-01 08:15:49,2023-09-01 08:37:01,D32058,M32021,42.352838,-71.129675,42.376369,-71.114025,,,,,
AE30ED6F37CDAB2D,2023-09-01 08:16:00,2023-09-01 08:28:22,A32025,M32003,42.365673,-71.064263,42.362242,-71.083111,,,,,
5B848E404A7C3217,2023-09-01 08:16:41,2023-09-01 08:30:01,M32012,B32005,42.366426,-71.105495,42.343666,-71.085824,,,,,
EEB7CF0411F937FB,2023-09-01 08:16:54,2023-09-01 08:39:18,M32026,A32010,42.370803,-71.104412,42.352175,-71.055547,,,,,
96FAAE9861B17A16,2023-09-01 08:17:02,2023-09-01 08:26:49,D32013,M32006,42.351142,-71.073292,42.3581,-71.093198,,,,,
E0FD26299F1A0869,2023-09-01 08:17:15,2023-09-01 08:22:59,M32009,M32072,42.363465,-71.100573,42.363004,-71.08974,,,,,
2FE04A0FF3A2B0AD,2023-09-01 08:17:19,2023-09-01 08:22:12,M32086,M32081,42.371977,-71.075858,42.37308,-71.086342,,,,,
6F7F9D3ACBA8595B,2023-09-01 08:17:26,2023-09-01 08:26:16,M32050,M32006,42.372509,-71.113054,42.3581,-71.093198,,,,,
5CE0774215BE8BE6,2023-09-01 08:17:28,2023-09-01 08:24:39,M32030,A32011,42.36178,-71.1081,42.363713,-71.124598,,,,,
5D765660534BAFD5,2023-09-01 08:17:36,2023-09-01 08:26:20,M32037,M32011,42.3625,-71.08822,42.36507,-71.1031,,,,,
00472329141C3D6C,2023-09-01 08:17:37,2023-09-01 08:21:08,M32009,M32080,42.363465,-71.100573,42.362902,-71.091567,,,,,
6733E71D24FCBA65,2023-09-01 08:17:50,2023-09-01 08:38:26,B32058,M32047,42.347345,-71.100168,42.357753,-71.103934,,,,,
E86142034CACD6DD,2023-09-01 08:17:59,2023-09-01 08:40:05,M32073,A32010,42.368952,-71.109988,42.352175,-71.055547,,,,,
AA45A1420C49758E,2023-09-01 08:18:03,2023-09-01 08:28:12,M32003,D32047,42.362242,-71.083111,42.351597,-71.075617,,,,,
42D519CAE3B7B86D,2023-09-01 08:18:08,2023-09-01 08:42:02,M32043,M32037,42.374786,-71.133202,42.3625,-71.08822,,,,,
B75127433DE50CB7,2023-09-01 08:18:12,2023-09-01 08:25:22,M32073,M32006,42.368952,-71.109988,42.3581,-71.093198,,,,,
0B3831F6C8EC77CA,2023-09-01 08:18:22,2023-09-01 08:36:41,M32084,M32054,42.395222,-71.144219,42.375002,-71.148716,,,,,
5E05529C9D359D6E,2023-09-01 08:18:24,2023-09-01 08:21:15,M32025,S32006,42.397828,-71.130516,42.396969,-71.123024,,,,,
EF00535F72A02514,2023-09-01 08:18:28,2023-09-01 08:22:58,M32052,M32011,42.371197,-71.097599,42.36507,-71.1031,,,,,
48658D275D46C1F5,2023-09-01 08:18:33,2023-09-01 08:41:58,K32003,M32037,42.332744,-71.116267,42.3625,-71.08822,,,,,
A91F75941D0198BB,2023-09-01 08:18:34,2023-09-01 08:28:49,M32006,D32019,42.3581,-71.093198,42.352409,-71.062679,,,,,
B128850FCF62C4D5,2023-09-01 08:18:46,2023-09-01 08:29:17,S32003,M32005,42.378754,-71.107072,42.362131,-71.091156,,,,,
5EDA258630C74653,2023-09-01 08:18:46,2023-09-01 08:23:49,M32027,M32019,42.366088,-71.086336,42.367074,-71.076793,,,,,
0DF9FB374AB82068,2023-09-01 08:18:50,2023-09-01 08:29:29,S32003,M32005,42.378754,-71.107072,42.362131,-71.091156,,,,,
50DC428121BAD702,2023-09-01 08:19:09,2023-09-01 08:47:33,B32006,M32080,42.340115,-71.100619,42.362902,-71.091567,,,,,
EB93442FBAAADC92,2023-09-01 08:19:13,2023-09-01 08:27:56,M32063,D32016,42.368605,-71.099302,42.360793,-71.07119,,,,,
952FB7140375914D,2023-09-01 08:19:14,2023-09-01 08:23:53,M32083,M32082,42.369036,-71.08631,42.363045,-71.082871,,,,,
111A6FAFE1E280CD,2023-09-01 08:19:21,2023-09-01 08:29:46,M32076,M32016,42.357662,-71.108413,42.372217,-71.121881,,,,,
4D1517394260E8AB,2023-09-01 08:19:28,2023-09-01 08:45:47,M32066,M32005,42.397908,-71.147971,42.362131,-71.091156,,,,,
EF98BD385170D0E4,2023-09-01 08:19:31,2023-09-01 08:29:08,M32062,M32071,42.374267,-71.100265,42.360859,-71.085519,,,,,
216B71F84083433B,2023-09-01 08:19:43,2023-09-01 08:38:05,M32047,B32032,42.357753,-71.103934,42.359825,-71.059796,,,,,
9CC202BFA4697485,2023-09-01 08:19:54,2023-09-01 08:29:07,B32005,M32061,42.343666,-71.085824,42.361358,-71.096703,,,,,
D7A3B4EE01FF57EC,2023-09-01 08:20:07,2023-09-01 08:23:31,M32044,M32043,42.381651,-71.13427,42.374786,-71.133202,,,,,
0AE87CAED841E46B,2023-09-01 08:20:14,2023-09-01 08:29:20,B32016,M32003,42.350827,-71.089811,42.362242,-71.083111,,,,,
95A7739A2D305C06,2023-09-01 08:20:17,2023-09-01 08:30:10,M32086,M32005,42.371977,-71.075858,42.362131,-71.091156,,,,,
6BAA8E989B5FAB97,2023-09-01 08:20:21,2023-09-01 08:36:58,M32016,M32048,42.372217,-71.121881,42.365445,-71.082771,,,,,
7538B89ACA00FA04,2023-09-01 08:20:32,2023-09-01 08:31:17,B32020,M32061,42.345733,-71.100694,42.361358,-71.096703,,,,,
04211564EC9E1C62,2023-09-01 08:20:36,2023-09-01 08:22:30,M32073,M32012,42.368952,-71.109988,42.366426,-71.105495,,,,,
A3B23BCEF700DACD,2023-09-01 08:20:38,2023-09-01 08:37:59,M32026,A32019,42.370803,-71.104412,42.364475,-71.128408,,,,,
75F418D4F44788FD,2023-09-01 08:20:40,2023-09-01 08:32:09,M32006,C32063,42.3581,-71.093198,42.341356,-71.08337,,,,,
03F75FAFDB67D188,2023-09-01 08:21:07,2023-09-01 08:31:40,M32042,M32071,42.355601,-71.103945,42.360859,-71.085519,,,,,
1F899BB5049C6042,2023-09-01 08:21:30,2023-09-01 08:25:13,M32059,M32027,42.363693,-71.087567,42.366088,-71.086336,,,,,
6446F403B54EBC43,2023-09-01 08:21:36,2023-09-01 08:27:27,M32041,M32005,42.359573,-71.101295,42.362131,-71.091156,,,,,
E4ECEFDA5DA6B510,2023-09-01 08:21:36,2023-09-01 08:45:32,D32035,M32048,42.34953,-71.130228,42.365445,-71.082771,,,,,
CF9E3C8F6780AF7C,2023-09-01 08:21:45,2023-09-01 08:31:41,D32016,M32059,42.360793,-71.07119,42.363693,-71.087567,,,,,
27FDAA7FB420C761,2023-09-01 08:21:50,2023-09-01 08:27:43,M32041,M32005,42.359573,-71.101295,42.362131,-71.091156,,,,,
A402499F3263802C,2023-09-01 08:21:56,2023-09-01 08:30:31,M32011,M32018,42.36507,-71.1031,42.373268,-71.118579,,,,,
16478F4A33784C4D,2023-09-01 08:22:04,2023-09-01 08:37:39,S32004,M32018,42.383639,-71.108537,42.373268,-71.118579,,,,,
97B9F6ADC1E79AD3,2023-09-01 08:22:27,2023-09-01 08:32:58,M32026,M32029,42.370803,-71.104412,42.387995,-71.119084,,,,,
8F1B2EC4467964E2,2023-09-01 08:22:29,2023-09-01 08:27:59,M32041,M32005,42.359573,-71.101295,42.362131,-71.091156,,,,,
7B8512EA52BE26D4,2023-09-01 08:22:30,2023-09-01 08:25:43,M32080,M32027,42.362902,-71.091567,42.366088,-71.086336,,,,,
58BB80EAFEDF76AC,2023-09-01 08:22:35,2023-09-01 08:47:45,M32025,W32004,42.397828,-71.130516,42.362774,-71.157649,,,,,
F705A3C0DDDD8CC5,2023-09-01 08:22:49,2023-09-01 08:50:24,C32025,M32002,42.345901,-71.063187,42.366277,-71.09169,,,,,
75E612D4D67B2B49,2023-09-01 08:22:51,2023-09-01 08:34:15,M32085,M32071,42.363565,-71.100442,42.360859,-71.085519,,,,,
E1B8D22E22048B0B,2023-09-01 08:23:09,2023-09-01 08:42:11,M32061,A32001,42.361358,-71.096703,42.353334,-71.137313,,,,,
0F27C90C2821AF43,2023-09-01 08:23:27,2023-09-01 08:30:05,M32042,M32070,42.355601,-71.103945,42.360542,-71.086698,,,,,
FB0012F93B9E31A9,2023-09-01 08:23:32,2023-09-01 08:38:12,C32003,M32049,42.348074,-71.07657,42.371977,-71.072005,,,,,
5E5FD0D1BF360531,2023-09-01 08:23:46,2023-09-01 08:31:01,M32030,M32080,42.36178,-71.1081,42.362902,-71.091567,,,,,
E4A6B9B6D079771E,2023-09-01 08:23:46,2023-09-01 08:33:51,M32018,M32040,42.373268,-71.118579,42.362648,-71.100061,,,,,
02A9C0D9CBBE5293,2023-09-01 08:23:53,2023-09-01 08:34:12,M32061,M32035,42.361358,-71.096703,42.366447,-71.076546,,,,,
0EAE0D47A490718F,2023-09-01 08:23:56,2023-09-01 08:31:00,M32042,M32070,42.355601,-71.103945,42.360542,-71.086698,,,,,
03449E29D74E6A7F,2023-09-01 08:24:34,2023-09-01 08:35:36,B32005,M32071,42.343666,-71.085824,42.360859,-71.085519,,,,,
9CCE702EA03395F2,2023-09-01 08:24:54,2023-09-01 08:44:39,M32026,S32009,42.370803,-71.104412,42.40449,-71.123413,,,,,
2A81348C9F614517,2023-09-01 08:24:55,2023-09-01 08:45:51,M32062,D32023,42.374267,-71.100265,42.378338,-71.048927,,,,,
